"CurrentRoundEndTime,Instance,MapStatId,AllyCode,Name,DiscordTag,Score"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,929389526,Tommyboy85,tommyboy#3739,292"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,214848174,ilekkund,ilekkund#8475,247"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,283842274,JustinAlexander11,JustinAlexander11#1023,246"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,492994246,Chaunce,Chaunce#1601,236"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,268951863,Loadage,Loadage#1450,220"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,118543169,ShootMeow,Shootmeow#3818,215"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,873729113,ONE,mcramos#8116,196"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,144353549,Wolfman314,Wolfman314#6474,191"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,184344456,Exeel,Exel#7395,161"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,148163689,ilekkund2,ilekkund#8475,159"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,552522334,MINI Stewabob,FupaHave#2185,159"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,242144976,MINI xipokemastrix,xIPokemastrIx#2005,138"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,994659641,OttoVonGens,OttoVonGens#2822,137"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,248271439,Guntha Arbos,guntha arbos#0996,134"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,148199846,Agave,Agave#6806,133"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,473373554,Baxston Kane,Baxston Kane#5600,133"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,188434999,JamesBond007,JamesBond#3273,133"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,245711569,Promethean,Promethean#3008,121"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,513125742,MarkKenoburger,kenoburger#9903,120"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,416984533,Theflavorgreen,theflavorgreen#9250,110"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,545871634,Argarax,Kazrud#2235,106"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,826592934,Zhil Axfow,Zhil Axfow#5696,105"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,753225541,Philo Beddoe,Handleman20#4805,100"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,938542548,Sultan2309,Sultan2309#7453,100"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,926679294,Revanche Gilder,beefuofa#8904,99"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,997239157,Gryphix,Gryphix#1116,84"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,596537312,Masajj Vemtits,Masajj Vemtits#4575,82"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,997394645,EvilCoyote2011,evilcoyote2011#2815,80"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,797491243,TacoPizza,TacoPizza#2451,61"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,499477827,Calens,Calens#9082,60"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,591283737,Maxaron Lexilon,MaxaronLexilon#3633,60"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,247341668,Obi Won Sebroni,Obiwon Sebroni The Fallen#6237,60"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,556569861,wamakima5004,wamakima5004#0097,60"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,629856937,BabyYodaHitta,Baby Yoda SmackDabbaDooer#6614,57"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,635417488,Wil043,will043#3201,57"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,894569678,Dark Penguin,DarkPenguin#2039,42"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,427553566,Tel Nadda,TelNadda#6825,39"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,515621617,Flywire,Flywire#662,37"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,976597667,joker,General*joker#2767,36"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,193116527,BraZ,Braz#5972,35"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,124849497,M1TTH,!M1TTH#8698,20"
"1640196000000,vs. El Otro Lado de la Fuerza,attack_stars,671337993,SloppySaberFlavor,Sloppysaberflavor#9142,20"
"1640196000000,vs. El Otro Lado de la Fuerza,disobey,929389526,Tommyboy85,tommyboy#3739,16"
"1640196000000,vs. El Otro Lado de la Fuerza,disobey,214848174,ilekkund,ilekkund#8475,15"
"1640196000000,vs. El Otro Lado de la Fuerza,disobey,873729113,ONE,mcramos#8116,15"
"1640196000000,vs. El Otro Lado de la Fuerza,disobey,283842274,JustinAlexander11,JustinAlexander11#1023,13"
"1640196000000,vs. El Otro Lado de la Fuerza,disobey,492994246,Chaunce,Chaunce#1601,12"
"1640196000000,vs. El Otro Lado de la Fuerza,disobey,268951863,Loadage,Loadage#1450,11"
"1640196000000,vs. El Otro Lado de la Fuerza,disobey,118543169,ShootMeow,Shootmeow#3818,11"
"1640196000000,vs. El Otro Lado de la Fuerza,disobey,144353549,Wolfman314,Wolfman314#6474,11"
"1640196000000,vs. El Otro Lado de la Fuerza,disobey,148199846,Agave,Agave#6806,9"
"1640196000000,vs. El Otro Lado de la Fuerza,disobey,184344456,Exeel,Exel#7395,9"
"1640196000000,vs. El Otro Lado de la Fuerza,disobey,248271439,Guntha Arbos,guntha arbos#0996,9"
"1640196000000,vs. El Otro Lado de la Fuerza,disobey,148163689,ilekkund2,ilekkund#8475,9"
"1640196000000,vs. El Otro Lado de la Fuerza,disobey,552522334,MINI Stewabob,FupaHave#2185,9"
"1640196000000,vs. El Otro Lado de la Fuerza,disobey,938542548,Sultan2309,Sultan2309#7453,9"
"1640196000000,vs. El Otro Lado de la Fuerza,disobey,545871634,Argarax,Kazrud#2235,8"
