"CurrentRoundEndTime,Instance,MapStatId,AllyCode,Name,DiscordTag,Score"
"1642788000000,vs. Eskadra Cieni,attack_stars,929389526,Tommyboy85,tommyboy#3739,213"
"1642788000000,vs. Eskadra Cieni,attack_stars,997239157,Gryphix,Gryphix#1116,200"
"1642788000000,vs. Eskadra Cieni,attack_stars,283842274,JustinAlexander11,JustinAlexander11#1023,196"
"1642788000000,vs. Eskadra Cieni,attack_stars,492994246,Chaunce,Chaunce#1601,194"
"1642788000000,vs. Eskadra Cieni,attack_stars,268951863,Loadage,Loadage#1450,193"
"1642788000000,vs. Eskadra Cieni,attack_stars,938542548,Sultan2309,Sultan2309#7453,193"
"1642788000000,vs. Eskadra Cieni,attack_stars,214848174,ilekkund,ilekkund#8475,178"
"1642788000000,vs. Eskadra Cieni,attack_stars,118543169,ShootMeow,Shootmeow#3818,172"
"1642788000000,vs. Eskadra Cieni,attack_stars,148199846,Agave,Agave#6806,159"
"1642788000000,vs. Eskadra Cieni,attack_stars,461667365,AKB,akb#7955,157"
"1642788000000,vs. Eskadra Cieni,attack_stars,926679294,Revanche Gilder,beefuofa#8904,152"
"1642788000000,vs. Eskadra Cieni,attack_stars,247341668,Obi Won Sebroni,Obiwon Sebroni The Fallen#6237,125"
"1642788000000,vs. Eskadra Cieni,attack_stars,242144976,MINI xipokemastrix,xIPokemastrIx#2005,122"
"1642788000000,vs. Eskadra Cieni,attack_stars,552522334,MINI Stewabob,FupaHave#2185,119"
"1642788000000,vs. Eskadra Cieni,attack_stars,188434999,JamesBond007,JamesBond#3273,109"
"1642788000000,vs. Eskadra Cieni,attack_stars,144353549,Wolfman314,Wolfman314#6474,105"
"1642788000000,vs. Eskadra Cieni,attack_stars,992275427,Stargun inoza,stargun#1897,97"
"1642788000000,vs. Eskadra Cieni,attack_stars,545871634,Argarax,Kazrud#2235,92"
"1642788000000,vs. Eskadra Cieni,attack_stars,994659641,OttoVonGens,OttoVonGens#2822,91"
"1642788000000,vs. Eskadra Cieni,attack_stars,124849497,M1TTH,!M1TTH#8698,87"
"1642788000000,vs. Eskadra Cieni,attack_stars,962753997,Larping Soccer Moms,Larping Soccer Moms#6379,80"
"1642788000000,vs. Eskadra Cieni,attack_stars,894569678,Dark Penguin,DarkPenguin#2039,78"
"1642788000000,vs. Eskadra Cieni,attack_stars,825875376,Zlada14,zlada14#0537,78"
"1642788000000,vs. Eskadra Cieni,attack_stars,513125742,MarkKenoburger,kenoburger#9903,76"
"1642788000000,vs. Eskadra Cieni,attack_stars,416984533,Theflavorgreen,theflavorgreen#9250,72"
"1642788000000,vs. Eskadra Cieni,attack_stars,515621617,Flywire,Flywire#662,71"
"1642788000000,vs. Eskadra Cieni,attack_stars,148163689,ilekkund2,ilekkund#8475,70"
"1642788000000,vs. Eskadra Cieni,attack_stars,473373554,Baxston Kane,Baxston Kane#5600,61"
"1642788000000,vs. Eskadra Cieni,attack_stars,596537312,Masajj Vemtits,Masajj Vemtits#4575,61"
"1642788000000,vs. Eskadra Cieni,attack_stars,245711569,Promethean,Promethean#3008,60"
"1642788000000,vs. Eskadra Cieni,attack_stars,248271439,Guntha Arbos,guntha arbos#0996,58"
"1642788000000,vs. Eskadra Cieni,attack_stars,671337993,SloppySaberFlavor,Sloppysaberflavor#9142,58"
"1642788000000,vs. Eskadra Cieni,attack_stars,629856937,BabyYodaHitta,Baby Yoda SmackDabbaDooer#6614,55"
"1642788000000,vs. Eskadra Cieni,attack_stars,592184954,Elros Halfelven,Lotrguru#9235,54"
"1642788000000,vs. Eskadra Cieni,attack_stars,556569861,wamakima5004,wamakima5004#0097,54"
