"CurrentRoundEndTime,Instance,MapStatId,AllyCode,Name,DiscordTag,Score"
"1645038000000,vs. The REKoning,attack_stars,997239157,Gryphix,Gryphix#1116,277"
"1645038000000,vs. The REKoning,attack_stars,148163689,ilekkund2,ilekkund#8475,236"
"1645038000000,vs. The REKoning,attack_stars,118543169,ShootMeow,Shootmeow#3818,224"
"1645038000000,vs. The REKoning,attack_stars,545871634,Argarax,Kazrud#2235,202"
"1645038000000,vs. The REKoning,attack_stars,214848174,ilekkund,ilekkund#8475,195"
"1645038000000,vs. The REKoning,attack_stars,492994246,Chaunce,Chaunce#1601,192"
"1645038000000,vs. The REKoning,attack_stars,994659641,OttoVonGens,OttoVonGens#2822,186"
"1645038000000,vs. The REKoning,attack_stars,231363518,Komitadji,Komitadji#3550,185"
"1645038000000,vs. The REKoning,attack_stars,938542548,Sultan2309,Sultan2309#7453,184"
"1645038000000,vs. The REKoning,attack_stars,124849497,M1TTH,!M1TTH#8698,180"
"1645038000000,vs. The REKoning,attack_stars,283842274,JustinAlexander11,JustinAlexander11#1023,169"
"1645038000000,vs. The REKoning,attack_stars,473373554,Baxston Kane,Baxston Kane#5600,152"
"1645038000000,vs. The REKoning,attack_stars,513125742,MarkKenoburger,kenoburger#9903,149"
"1645038000000,vs. The REKoning,attack_stars,268951863,Loadage,Loadage#1450,141"
"1645038000000,vs. The REKoning,attack_stars,461667365,AKB,akb#7955,139"
"1645038000000,vs. The REKoning,attack_stars,242144976,MINI xipokemastrix,xIPokemastrIx#2005,139"
"1645038000000,vs. The REKoning,attack_stars,552854579,MINI Zeratoark,Zeratoark#9535,135"
"1645038000000,vs. The REKoning,attack_stars,515621617,Flywire,Flywire#662,131"
"1645038000000,vs. The REKoning,attack_stars,148199846,Agave,Agave#6806,123"
"1645038000000,vs. The REKoning,attack_stars,556569861,wamakima5004,wamakima5004#0097,120"
"1645038000000,vs. The REKoning,attack_stars,265535499,Higgs,Higgs#298,118"
"1645038000000,vs. The REKoning,attack_stars,591283737,Maxaron Lexilon,MaxaronLexilon#3633,117"
"1645038000000,vs. The REKoning,attack_stars,596537312,Masajj Vemtits,Masajj Vemtits#4575,116"
"1645038000000,vs. The REKoning,attack_stars,884121445,Nom,Nom Polustra#4120,114"
"1645038000000,vs. The REKoning,attack_stars,753225541,Philo Beddoe,Handleman20#4805,110"
"1645038000000,vs. The REKoning,attack_stars,929389526,Tommyboy85,tommyboy#3739,107"
"1645038000000,vs. The REKoning,attack_stars,499477827,Calens,Calens#9082,99"
"1645038000000,vs. The REKoning,attack_stars,552522334,MINI Stewabob,FupaHave#2185,99"
"1645038000000,vs. The REKoning,attack_stars,962753997,Larping Soccer Moms,Larping Soccer Moms#6379,98"
"1645038000000,vs. The REKoning,attack_stars,825875376,Zlada14,zlada14#0537,98"
"1645038000000,vs. The REKoning,attack_stars,894569678,Dark Penguin,DarkPenguin#2039,96"
"1645038000000,vs. The REKoning,attack_stars,826592934,Zhil Axfow,Zhil Axfow#5696,96"
"1645038000000,vs. The REKoning,attack_stars,976597667,joker,General*joker#2767,92"
"1645038000000,vs. The REKoning,attack_stars,671337993,SloppySaberFlavor,Sloppysaberflavor#9142,91"
"1645038000000,vs. The REKoning,attack_stars,248271439,Guntha Arbos,guntha arbos#996,90"
"1645038000000,vs. The REKoning,attack_stars,144353549,Wolfman314,Wolfman314#6474,82"
"1645038000000,vs. The REKoning,attack_stars,247341668,Obi Won Sebroni,Obiwon Sebroni The Fallen#6237,79"
"1645038000000,vs. The REKoning,attack_stars,245711569,Promethean,Promethean#3008,78"
"1645038000000,vs. The REKoning,attack_stars,797491243,TacoPizza,TacoPizza#2451,75"
"1645038000000,vs. The REKoning,attack_stars,589218854,Bitz Maidenhell,Bitz Maidenhell#2587,71"
"1645038000000,vs. The REKoning,attack_stars,926679294,Revanche Gilder,beefuofa#8904,61"
"1645038000000,vs. The REKoning,attack_stars,635417488,Wil043,will043#3201,60"
"1645038000000,vs. The REKoning,attack_stars,629856937,BabyYodaHitta,Baby Yoda SmackDabbaDooer#6614,58"
"1645038000000,vs. The REKoning,attack_stars,222784581,KaStarkiller,domobray(KAStarkiller)#9478,53"
"1645038000000,vs. The REKoning,attack_stars,427553566,Tel Nadda,TelNadda#6825,53"
"1645038000000,vs. The REKoning,attack_stars,592184954,denkrob,denkrob#5995,38"
"1645038000000,vs. The REKoning,attack_stars,416984533,Theflavorgreen,theflavorgreen#9250,30"
"1645038000000,vs. The REKoning,attack_stars,873729113,ONE,mcramos#8116,20"
"1645038000000,vs. The REKoning,attack_stars,997394645,EvilCoyote2011,evilcoyote2011#2815,10"
"1645038000000,vs. The REKoning,disobey,994659641,OttoVonGens,OttoVonGens#2822,20"
"1645038000000,vs. The REKoning,disobey,545871634,Argarax,Kazrud#2235,19"
"1645038000000,vs. The REKoning,disobey,231363518,Komitadji,Komitadji#3550,19"
"1645038000000,vs. The REKoning,disobey,214848174,ilekkund,ilekkund#8475,17"
"1645038000000,vs. The REKoning,disobey,591283737,Maxaron Lexilon,MaxaronLexilon#3633,17"
"1645038000000,vs. The REKoning,disobey,148163689,ilekkund2,ilekkund#8475,16"
"1645038000000,vs. The REKoning,disobey,461667365,AKB,akb#7955,15"
"1645038000000,vs. The REKoning,disobey,268951863,Loadage,Loadage#1450,15"
"1645038000000,vs. The REKoning,disobey,997239157,Gryphix,Gryphix#1116,14"
"1645038000000,vs. The REKoning,disobey,118543169,ShootMeow,Shootmeow#3818,14"
"1645038000000,vs. The REKoning,disobey,473373554,Baxston Kane,Baxston Kane#5600,13"
"1645038000000,vs. The REKoning,disobey,283842274,JustinAlexander11,JustinAlexander11#1023,13"
"1645038000000,vs. The REKoning,disobey,938542548,Sultan2309,Sultan2309#7453,13"
"1645038000000,vs. The REKoning,disobey,513125742,MarkKenoburger,kenoburger#9903,12"
"1645038000000,vs. The REKoning,disobey,242144976,MINI xipokemastrix,xIPokemastrIx#2005,12"
"1645038000000,vs. The REKoning,disobey,148199846,Agave,Agave#6806,11"
"1645038000000,vs. The REKoning,disobey,492994246,Chaunce,Chaunce#1601,11"
"1645038000000,vs. The REKoning,disobey,144353549,Wolfman314,Wolfman314#6474,11"
"1645038000000,vs. The REKoning,disobey,265535499,Higgs,Higgs#298,10"
"1645038000000,vs. The REKoning,disobey,427553566,Tel Nadda,TelNadda#6825,10"
"1645038000000,vs. The REKoning,disobey,515621617,Flywire,Flywire#662,9"
"1645038000000,vs. The REKoning,disobey,124849497,M1TTH,!M1TTH#8698,9"
"1645038000000,vs. The REKoning,disobey,552854579,MINI Zeratoark,Zeratoark#9535,9"
"1645038000000,vs. The REKoning,disobey,826592934,Zhil Axfow,Zhil Axfow#5696,9"
"1645038000000,vs. The REKoning,disobey,416984533,Theflavorgreen,theflavorgreen#9250,8"
"1645038000000,vs. The REKoning,disobey,596537312,Masajj Vemtits,Masajj Vemtits#4575,7"
"1645038000000,vs. The REKoning,disobey,552522334,MINI Stewabob,FupaHave#2185,7"
"1645038000000,vs. The REKoning,disobey,929389526,Tommyboy85,tommyboy#3739,7"
"1645038000000,vs. The REKoning,disobey,556569861,wamakima5004,wamakima5004#0097,7"
"1645038000000,vs. The REKoning,disobey,499477827,Calens,Calens#9082,6"
"1645038000000,vs. The REKoning,disobey,248271439,Guntha Arbos,guntha arbos#996,6"
"1645038000000,vs. The REKoning,disobey,976597667,joker,General*joker#2767,6"
"1645038000000,vs. The REKoning,disobey,222784581,KaStarkiller,domobray(KAStarkiller)#9478,6"
"1645038000000,vs. The REKoning,disobey,962753997,Larping Soccer Moms,Larping Soccer Moms#6379,6"
