"CurrentRoundEndTime,Instance,MapStatId,AllyCode,Name,DiscordTag,Score"
"1650218400000,vs. 0otini,attack_stars,334171458,s o l o,solo#9839,273"
"1650218400000,vs. 0otini,attack_stars,214848174,ilekkund,ilekkund#8475,263"
"1650218400000,vs. 0otini,attack_stars,268951863,Loadage,Loadage#1450,239"
"1650218400000,vs. 0otini,attack_stars,929389526,Tommyboy85,tommyboy#3739,233"
"1650218400000,vs. 0otini,attack_stars,461667365,AKB,akb#7955,215"
"1650218400000,vs. 0otini,attack_stars,281246885,FinnTheMenaceOfEldia USM,finn103#4970,215"
"1650218400000,vs. 0otini,attack_stars,283842274,JustinAlexander11,JustinAlexander11#1023,201"
"1650218400000,vs. 0otini,attack_stars,884121445,Nom,Nom Polustra#4120,191"
"1650218400000,vs. 0otini,attack_stars,894569678,Dark Penguin,DarkPenguin#2039,190"
"1650218400000,vs. 0otini,attack_stars,994659641,OttoVonGens,OttoVonGens#2822,187"
"1650218400000,vs. 0otini,attack_stars,545871634,Argarax,Kazrud#2235,185"
"1650218400000,vs. 0otini,attack_stars,492994246,Chaunce,Chaunce#1601,181"
"1650218400000,vs. 0otini,attack_stars,938542548,Sultan2309,Sultan2309#7453,180"
"1650218400000,vs. 0otini,attack_stars,992275427,Stargun inoza,stargun#1897,164"
"1650218400000,vs. 0otini,attack_stars,118543169,ShootMeow,Shootmeow#3818,153"
"1650218400000,vs. 0otini,attack_stars,797491243,TacoPizza,TacoPizza#2451,141"
"1650218400000,vs. 0otini,attack_stars,427553566,Tel Nadda,TelNadda#6825,138"
"1650218400000,vs. 0otini,attack_stars,997239157,Gryphix,Gryphix#1116,120"
"1650218400000,vs. 0otini,attack_stars,671337993,SloppySaberFlavor,Sloppysaberflavor#9142,119"
"1650218400000,vs. 0otini,attack_stars,873729113,ONE,mcramos#8116,118"
"1650218400000,vs. 0otini,attack_stars,596537312,Masajj Vemtits,Masajj Vemtits#4575,116"
"1650218400000,vs. 0otini,attack_stars,515621617,Flywire,Flywire#662,114"
"1650218400000,vs. 0otini,attack_stars,634487631,JacenCaedus,Sala#2238,106"
"1650218400000,vs. 0otini,attack_stars,997394645,EvilCoyote2011,evilcoyote2011#2815,104"
"1650218400000,vs. 0otini,attack_stars,591283737,Maxaron Lexilon,MaxaronLexilon#3633,96"
"1650218400000,vs. 0otini,attack_stars,247341668,Obi Won Sebroni,Obiwon Sebroni The Fallen#6237,96"
"1650218400000,vs. 0otini,attack_stars,242144976,MINI xipokemastrix,xIPokemastrIx#2005,87"
"1650218400000,vs. 0otini,attack_stars,124849497,M1TTH,!M1TTH#8698,82"
"1650218400000,vs. 0otini,attack_stars,753225541,Philo Beddoe,Handleman20#4805,81"
"1650218400000,vs. 0otini,attack_stars,494485598,TWill88,twill88#0974,81"
"1650218400000,vs. 0otini,attack_stars,825875376,Zlada14,zlada14#0537,79"
"1650218400000,vs. 0otini,attack_stars,513125742,MarkKenoburger,kenoburger#9903,78"
"1650218400000,vs. 0otini,attack_stars,144353549,Wolfman314,Wolfman314#6474,77"
"1650218400000,vs. 0otini,attack_stars,552522334,MINI Stewabob,FupaHave#2185,76"
"1650218400000,vs. 0otini,attack_stars,245711569,Promethean,Promethean#3008,76"
