"CurrentRoundEndTime,Instance,MapStatId,AllyCode,Name,DiscordTag,Score"
"1651514400000,vs. Der alte Rat,attack_stars,281246885,FinnTheMenaceOfEldia USM,finn103#4970,404"
"1651514400000,vs. Der alte Rat,attack_stars,334171458,s o l o,solo#9839,304"
"1651514400000,vs. Der alte Rat,attack_stars,591283737,Maxaron Lexilon,MaxaronLexilon#3633,294"
"1651514400000,vs. Der alte Rat,attack_stars,214848174,ilekkund,ilekkund#8475,283"
"1651514400000,vs. Der alte Rat,attack_stars,837163221,PluntsNBussy,PluntsNBussy#7958,258"
"1651514400000,vs. Der alte Rat,attack_stars,929389526,Tommyboy85,tommyboy#3739,250"
"1651514400000,vs. Der alte Rat,attack_stars,997394645,EvilCoyote2011,evilcoyote2011#2815,234"
"1651514400000,vs. Der alte Rat,attack_stars,148199846,Agave,Agave#6806,220"
"1651514400000,vs. Der alte Rat,attack_stars,473373554,Baxston Kane,Baxston Kane#5600,216"
"1651514400000,vs. Der alte Rat,attack_stars,976597667,joker,General*joker#2767,216"
"1651514400000,vs. Der alte Rat,attack_stars,884121445,Nom,Nom Polustra#4120,212"
"1651514400000,vs. Der alte Rat,attack_stars,118543169,ShootMeow,Shootmeow#3818,205"
"1651514400000,vs. Der alte Rat,attack_stars,873729113,ONE,mcramos#8116,201"
"1651514400000,vs. Der alte Rat,attack_stars,545871634,Argarax,Kazrud#2235,196"
"1651514400000,vs. Der alte Rat,attack_stars,753225541,Philo Beddoe,Handleman20#4805,195"
"1651514400000,vs. Der alte Rat,attack_stars,997239157,Gryphix,Gryphix#1116,194"
"1651514400000,vs. Der alte Rat,attack_stars,671337993,SloppySaberFlavor,Sloppysaberflavor#9142,186"
"1651514400000,vs. Der alte Rat,attack_stars,992275427,Stargun inoza,stargun#1897,181"
"1651514400000,vs. Der alte Rat,attack_stars,492994246,Chaunce,Chaunce#1601,170"
"1651514400000,vs. Der alte Rat,attack_stars,268951863,Loadage,Loadage#1450,165"
"1651514400000,vs. Der alte Rat,attack_stars,797491243,TacoPizza,TacoPizza#2451,162"
"1651514400000,vs. Der alte Rat,attack_stars,962753997,Larping Soccer Moms,Larping Soccer Moms#6379,159"
"1651514400000,vs. Der alte Rat,attack_stars,825875376,Zlada14,zlada14#0537,156"
"1651514400000,vs. Der alte Rat,attack_stars,242144976,MINI xipokemastrix,xIPokemastrIx#2005,152"
"1651514400000,vs. Der alte Rat,attack_stars,596537312,Masajj Vemtits,Masajj Vemtits#4575,142"
"1651514400000,vs. Der alte Rat,attack_stars,427553566,Tel Nadda,TelNadda#6825,141"
"1651514400000,vs. Der alte Rat,attack_stars,513125742,MarkKenoburger,kenoburger#9903,140"
"1651514400000,vs. Der alte Rat,attack_stars,515621617,Flywire,Flywire#662,136"
"1651514400000,vs. Der alte Rat,attack_stars,552522334,MINI Stewabob,FupaHave#2185,124"
"1651514400000,vs. Der alte Rat,attack_stars,245711569,Promethean,Promethean#3008,124"
"1651514400000,vs. Der alte Rat,attack_stars,148163689,ilekkund2,ilekkund#8475,114"
"1651514400000,vs. Der alte Rat,attack_stars,416984533,Theflavorgreen,theflavorgreen#9250,107"
"1651514400000,vs. Der alte Rat,attack_stars,247341668,Obi Won Sebroni,Obiwon Sebroni The Fallen#6237,104"
"1651514400000,vs. Der alte Rat,attack_stars,634487631,JacenCaedus,Sala#2238,100"
"1651514400000,vs. Der alte Rat,attack_stars,556569861,wamakima5004,wamakima5004#0097,96"
"1651514400000,vs. Der alte Rat,attack_stars,283842274,JustinAlexander11,JustinAlexander11#1023,95"
