"CurrentRoundEndTime,Instance,MapStatId,AllyCode,Name,DiscordTag,Score"
"1644084000000,vs. SEAL TEAM SITHS,attack_stars,118543169,ShootMeow,Shootmeow#3818,280"
"1644084000000,vs. SEAL TEAM SITHS,attack_stars,283842274,JustinAlexander11,JustinAlexander11#1023,261"
"1644084000000,vs. SEAL TEAM SITHS,attack_stars,461667365,AKB,akb#7955,233"
"1644084000000,vs. SEAL TEAM SITHS,attack_stars,929389526,Tommyboy85,tommyboy#3739,227"
"1644084000000,vs. SEAL TEAM SITHS,attack_stars,214848174,ilekkund,ilekkund#8475,225"
"1644084000000,vs. SEAL TEAM SITHS,attack_stars,545871634,Argarax,Kazrud#2235,216"
"1644084000000,vs. SEAL TEAM SITHS,attack_stars,994659641,OttoVonGens,OttoVonGens#2822,178"
"1644084000000,vs. SEAL TEAM SITHS,attack_stars,938542548,Sultan2309,Sultan2309#7453,168"
"1644084000000,vs. SEAL TEAM SITHS,attack_stars,268951863,Loadage,Loadage#1450,165"
"1644084000000,vs. SEAL TEAM SITHS,attack_stars,492994246,Chaunce,Chaunce#1601,163"
"1644084000000,vs. SEAL TEAM SITHS,attack_stars,473373554,Baxston Kane,Baxston Kane#5600,159"
"1644084000000,vs. SEAL TEAM SITHS,attack_stars,926679294,Revanche Gilder,beefuofa#8904,158"
"1644084000000,vs. SEAL TEAM SITHS,attack_stars,884121445,Nom,Nom Polustra#4120,153"
"1644084000000,vs. SEAL TEAM SITHS,attack_stars,515621617,Flywire,Flywire#662,122"
"1644084000000,vs. SEAL TEAM SITHS,attack_stars,148199846,Agave,Agave#6806,121"
"1644084000000,vs. SEAL TEAM SITHS,attack_stars,242144976,MINI xipokemastrix,xIPokemastrIx#2005,121"
"1644084000000,vs. SEAL TEAM SITHS,attack_stars,997239157,Gryphix,Gryphix#1116,120"
"1644084000000,vs. SEAL TEAM SITHS,attack_stars,552522334,MINI Stewabob,FupaHave#2185,118"
"1644084000000,vs. SEAL TEAM SITHS,attack_stars,976597667,joker,General*joker#2767,117"
"1644084000000,vs. SEAL TEAM SITHS,attack_stars,513125742,MarkKenoburger,kenoburger#9903,115"
"1644084000000,vs. SEAL TEAM SITHS,attack_stars,825875376,Zlada14,zlada14#0537,115"
"1644084000000,vs. SEAL TEAM SITHS,attack_stars,648797678,Neeb,EJNeeb#0132,113"
"1644084000000,vs. SEAL TEAM SITHS,attack_stars,591283737,Maxaron Lexilon,MaxaronLexilon#3633,103"
"1644084000000,vs. SEAL TEAM SITHS,attack_stars,556569861,wamakima5004,wamakima5004#0097,103"
"1644084000000,vs. SEAL TEAM SITHS,attack_stars,248271439,Guntha Arbos,guntha arbos#0996,101"
"1644084000000,vs. SEAL TEAM SITHS,attack_stars,148163689,ilekkund2,ilekkund#8475,99"
"1644084000000,vs. SEAL TEAM SITHS,attack_stars,962753997,Larping Soccer Moms,Larping Soccer Moms#6379,99"
"1644084000000,vs. SEAL TEAM SITHS,attack_stars,499477827,Calens,Calens#9082,97"
"1644084000000,vs. SEAL TEAM SITHS,attack_stars,589218854,Bitz Maidenhell,Bitz Maidenhell#2587,94"
"1644084000000,vs. SEAL TEAM SITHS,attack_stars,592184954,Elros Halfelven,Lotrguru#9235,89"
"1644084000000,vs. SEAL TEAM SITHS,attack_stars,753225541,Philo Beddoe,Handleman20#4805,82"
"1644084000000,vs. SEAL TEAM SITHS,attack_stars,124849497,M1TTH,!M1TTH#8698,78"
"1644084000000,vs. SEAL TEAM SITHS,attack_stars,247341668,Obi Won Sebroni,Obiwon Sebroni The Fallen#6237,77"
"1644084000000,vs. SEAL TEAM SITHS,attack_stars,245711569,Promethean,Promethean#3008,76"
