"CurrentRoundEndTime,Instance,MapStatId,AllyCode,Name,DiscordTag,Score"
"1638471600000,vs. Herederos,attack_stars,184344456,Exeel,Exel#7395,275"
"1638471600000,vs. Herederos,attack_stars,148199846,Agave,Agave#6806,241"
"1638471600000,vs. Herederos,attack_stars,283842274,JustinAlexander11,JustinAlexander11#1023,236"
"1638471600000,vs. Herederos,attack_stars,924737972,Plucky Haydon,Plucky Haydon#5384,215"
"1638471600000,vs. Herederos,attack_stars,545871634,Argarax,Kazrud#2235,203"
"1638471600000,vs. Herederos,attack_stars,929389526,Tommyboy85,tommyboy#3739,194"
"1638471600000,vs. Herederos,attack_stars,994659641,OttoVonGens,OttoVonGens#2822,176"
"1638471600000,vs. Herederos,attack_stars,997239157,Gryphix,Gryphix#1116,174"
"1638471600000,vs. Herederos,attack_stars,118543169,ShootMeow,Shootmeow#3818,165"
"1638471600000,vs. Herederos,attack_stars,268951863,Loadage,Loadage#1450,156"
"1638471600000,vs. Herederos,attack_stars,556569861,wamakima5004,wamakima5004#0097,153"
"1638471600000,vs. Herederos,attack_stars,515621617,Flywire,Flywire#662,150"
"1638471600000,vs. Herederos,attack_stars,797491243,TacoPizza,TacoPizza#2451,137"
"1638471600000,vs. Herederos,attack_stars,492994246,Chaunce,Chaunce#1601,135"
"1638471600000,vs. Herederos,attack_stars,926679294,Revanche Gilder,beefuofa#8904,134"
"1638471600000,vs. Herederos,attack_stars,144353549,Wolfman314,Wolfman314#6474,123"
"1638471600000,vs. Herederos,attack_stars,552522334,MINI Stewabob,FupaHave#2185,119"
"1638471600000,vs. Herederos,attack_stars,513125742,MarkKenoburger,kenoburger#9903,116"
"1638471600000,vs. Herederos,attack_stars,188434999,JamesBond007,JamesBond#3273,112"
"1638471600000,vs. Herederos,attack_stars,592184954,Elros Halfelven,Lotrguru#9235,111"
"1638471600000,vs. Herederos,attack_stars,976597667,joker,General*joker#2767,111"
"1638471600000,vs. Herederos,attack_stars,938542548,Sultan2309,Sultan2309#7453,105"
"1638471600000,vs. Herederos,attack_stars,894569678,Dark Penguin,DarkPenguin#2039,103"
"1638471600000,vs. Herederos,attack_stars,962753997,Larping Soccer Moms,Larping Soccer Moms#6379,99"
"1638471600000,vs. Herederos,attack_stars,242144976,MINI xipokemastrix,xIPokemastrIx#2005,97"
