"CurrentRoundEndTime,Instance,MapStatId,AllyCode,Name,DiscordTag,Score"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,281246885,FinnTheMenaceOfEldia USM,finn103#4970,307"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,334171458,s o l o,solo#9839,264"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,214848174,ilekkund,ilekkund#8475,213"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,929389526,Tommyboy85,tommyboy#3739,195"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,492994246,Chaunce,Chaunce#1601,191"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,545871634,Argarax,Kazrud#2235,175"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,994659641,OttoVonGens,OttoVonGens#2822,174"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,283842274,JustinAlexander11,JustinAlexander11#1023,171"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,268951863,Loadage,Loadage#1450,155"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,148199846,Agave,Agave#6806,145"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,997239157,Gryphix,Gryphix#1116,142"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,242144976,MINI xipokemastrix,xIPokemastrIx#2005,113"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,938542548,Sultan2309,Sultan2309#7453,109"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,552854579,MINI Zeratoark,Zeratoark#9535,105"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,976597667,joker,General*joker#2767,103"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,461667365,AKB,akb#7955,100"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,671337993,SloppySaberFlavor,Sloppysaberflavor#9142,99"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,894569678,Dark Penguin,DarkPenguin#2039,98"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,247341668,Obi Won Sebroni,Obiwon Sebroni The Fallen#6237,98"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,753225541,Philo Beddoe,Handleman20#4805,96"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,884121445,Nom,Nom Polustra#4120,95"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,513125742,MarkKenoburger,kenoburger#9903,93"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,826592934,Zhil Axfow,Zhil Axfow#5696,91"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,634487631,JacenCaedus,Sala#2238,86"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,148163689,ilekkund2,ilekkund#8475,81"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,552522334,MINI Stewabob,FupaHave#2185,80"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,992275427,Stargun inoza,stargun#1897,80"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,797491243,TacoPizza,TacoPizza#2451,80"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,245711569,Promethean,Promethean#3008,79"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,118543169,ShootMeow,Shootmeow#3818,78"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,596537312,Masajj Vemtits,Masajj Vemtits#4575,77"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,248271439,Guntha Arbos,guntha arbos#996,75"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,591283737,Maxaron Lexilon,MaxaronLexilon#3633,66"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,825875376,Zlada14,zlada14#0537,66"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,589218854,Bitz Maidenhell,Bitz Maidenhell#2587,65"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,515621617,Flywire,Flywire#662,60"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,556569861,wamakima5004,wamakima5004#0097,60"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,997394645,EvilCoyote2011,evilcoyote2011#2815,55"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,222784581,KaStarkiller,domobray(KAStarkiller)#9478,53"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,144353549,Wolfman314,Wolfman314#6474,53"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,873729113,ONE,mcramos#8116,50"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,416984533,Theflavorgreen,theflavorgreen#9250,50"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,494485598,TWill88,twill88#0974,50"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,629856937,BabyYodaHitta,Baby Yoda SmackDabbaDooer#6614,40"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,427553566,Tel Nadda,TelNadda#6825,38"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,473373554,Baxston Kane,Baxston Kane#5600,35"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,499477827,Calens,Calens#9082,18"
"1650560400000,vs. FIRST GUARD ZER0,attack_stars,265535499,Higgs,Higgs#298,15"
"1650560400000,vs. FIRST GUARD ZER0,disobey,281246885,FinnTheMenaceOfEldia USM,finn103#4970,22"
"1650560400000,vs. FIRST GUARD ZER0,disobey,994659641,OttoVonGens,OttoVonGens#2822,20"
"1650560400000,vs. FIRST GUARD ZER0,disobey,214848174,ilekkund,ilekkund#8475,17"
"1650560400000,vs. FIRST GUARD ZER0,disobey,334171458,s o l o,solo#9839,17"
"1650560400000,vs. FIRST GUARD ZER0,disobey,545871634,Argarax,Kazrud#2235,15"
"1650560400000,vs. FIRST GUARD ZER0,disobey,492994246,Chaunce,Chaunce#1601,13"
"1650560400000,vs. FIRST GUARD ZER0,disobey,283842274,JustinAlexander11,JustinAlexander11#1023,12"
"1650560400000,vs. FIRST GUARD ZER0,disobey,552854579,MINI Zeratoark,Zeratoark#9535,11"
"1650560400000,vs. FIRST GUARD ZER0,disobey,268951863,Loadage,Loadage#1450,10"
"1650560400000,vs. FIRST GUARD ZER0,disobey,929389526,Tommyboy85,tommyboy#3739,10"
"1650560400000,vs. FIRST GUARD ZER0,disobey,148199846,Agave,Agave#6806,9"
"1650560400000,vs. FIRST GUARD ZER0,disobey,461667365,AKB,akb#7955,9"
"1650560400000,vs. FIRST GUARD ZER0,disobey,513125742,MarkKenoburger,kenoburger#9903,9"
"1650560400000,vs. FIRST GUARD ZER0,disobey,997239157,Gryphix,Gryphix#1116,8"
"1650560400000,vs. FIRST GUARD ZER0,disobey,671337993,SloppySaberFlavor,Sloppysaberflavor#9142,8"
"1650560400000,vs. FIRST GUARD ZER0,disobey,826592934,Zhil Axfow,Zhil Axfow#5696,8"
"1650560400000,vs. FIRST GUARD ZER0,disobey,634487631,JacenCaedus,Sala#2238,7"
"1650560400000,vs. FIRST GUARD ZER0,disobey,976597667,joker,General*joker#2767,7"
"1650560400000,vs. FIRST GUARD ZER0,disobey,242144976,MINI xipokemastrix,xIPokemastrIx#2005,7"
"1650560400000,vs. FIRST GUARD ZER0,disobey,589218854,Bitz Maidenhell,Bitz Maidenhell#2587,6"
"1650560400000,vs. FIRST GUARD ZER0,disobey,894569678,Dark Penguin,DarkPenguin#2039,6"
"1650560400000,vs. FIRST GUARD ZER0,disobey,148163689,ilekkund2,ilekkund#8475,6"
"1650560400000,vs. FIRST GUARD ZER0,disobey,596537312,Masajj Vemtits,Masajj Vemtits#4575,6"
"1650560400000,vs. FIRST GUARD ZER0,disobey,753225541,Philo Beddoe,Handleman20#4805,6"
"1650560400000,vs. FIRST GUARD ZER0,disobey,938542548,Sultan2309,Sultan2309#7453,6"
"1650560400000,vs. FIRST GUARD ZER0,disobey,427553566,Tel Nadda,TelNadda#6825,6"
"1650560400000,vs. FIRST GUARD ZER0,disobey,825875376,Zlada14,zlada14#0537,6"
"1650560400000,vs. FIRST GUARD ZER0,disobey,997394645,EvilCoyote2011,evilcoyote2011#2815,5"
"1650560400000,vs. FIRST GUARD ZER0,disobey,248271439,Guntha Arbos,guntha arbos#996,5"
"1650560400000,vs. FIRST GUARD ZER0,disobey,591283737,Maxaron Lexilon,MaxaronLexilon#3633,5"
"1650560400000,vs. FIRST GUARD ZER0,disobey,552522334,MINI Stewabob,FupaHave#2185,5"
"1650560400000,vs. FIRST GUARD ZER0,disobey,884121445,Nom,Nom Polustra#4120,5"
"1650560400000,vs. FIRST GUARD ZER0,disobey,247341668,Obi Won Sebroni,Obiwon Sebroni The Fallen#6237,5"
"1650560400000,vs. FIRST GUARD ZER0,disobey,873729113,ONE,mcramos#8116,5"
"1650560400000,vs. FIRST GUARD ZER0,disobey,118543169,ShootMeow,Shootmeow#3818,5"
"1650560400000,vs. FIRST GUARD ZER0,disobey,992275427,Stargun inoza,stargun#1897,5"
"1650560400000,vs. FIRST GUARD ZER0,disobey,144353549,Wolfman314,Wolfman314#6474,5"
"1650560400000,vs. FIRST GUARD ZER0,disobey,515621617,Flywire,Flywire#662,4"
"1650560400000,vs. FIRST GUARD ZER0,disobey,222784581,KaStarkiller,domobray(KAStarkiller)#9478,4"
"1650560400000,vs. FIRST GUARD ZER0,disobey,245711569,Promethean,Promethean#3008,4"
"1650560400000,vs. FIRST GUARD ZER0,disobey,797491243,TacoPizza,TacoPizza#2451,4"
"1650560400000,vs. FIRST GUARD ZER0,disobey,416984533,Theflavorgreen,theflavorgreen#9250,4"
"1650560400000,vs. FIRST GUARD ZER0,disobey,494485598,TWill88,twill88#0974,3"
"1650560400000,vs. FIRST GUARD ZER0,disobey,556569861,wamakima5004,wamakima5004#0097,3"
"1650560400000,vs. FIRST GUARD ZER0,disobey,629856937,BabyYodaHitta,Baby Yoda SmackDabbaDooer#6614,2"
"1650560400000,vs. FIRST GUARD ZER0,disobey,473373554,Baxston Kane,Baxston Kane#5600,2"
"1650560400000,vs. FIRST GUARD ZER0,disobey,265535499,Higgs,Higgs#298,2"
"1650560400000,vs. FIRST GUARD ZER0,disobey,499477827,Calens,Calens#9082,1"
"1650560400000,vs. FIRST GUARD ZER0,set_defense_stars,334171458,s o l o,solo#9839,492"
"1650560400000,vs. FIRST GUARD ZER0,set_defense_stars,634487631,JacenCaedus,Sala#2238,402"
"1650560400000,vs. FIRST GUARD ZER0,set_defense_stars,148199846,Agave,Agave#6806,342"
"1650560400000,vs. FIRST GUARD ZER0,set_defense_stars,994659641,OttoVonGens,OttoVonGens#2822,342"
"1650560400000,vs. FIRST GUARD ZER0,set_defense_stars,461667365,AKB,akb#7955,308"
"1650560400000,vs. FIRST GUARD ZER0,set_defense_stars,268951863,Loadage,Loadage#1450,308"
"1650560400000,vs. FIRST GUARD ZER0,set_defense_stars,992275427,Stargun inoza,stargun#1897,308"
"1650560400000,vs. FIRST GUARD ZER0,set_defense_stars,494485598,TWill88,twill88#0974,308"
"1650560400000,vs. FIRST GUARD ZER0,set_defense_stars,515621617,Flywire,Flywire#662,304"
"1650560400000,vs. FIRST GUARD ZER0,set_defense_stars,245711569,Promethean,Promethean#3008,282"
"1650560400000,vs. FIRST GUARD ZER0,set_defense_stars,473373554,Baxston Kane,Baxston Kane#5600,278"
"1650560400000,vs. FIRST GUARD ZER0,set_defense_stars,265535499,Higgs,Higgs#298,278"
"1650560400000,vs. FIRST GUARD ZER0,set_defense_stars,753225541,Philo Beddoe,Handleman20#4805,278"
"1650560400000,vs. FIRST GUARD ZER0,set_defense_stars,118543169,ShootMeow,Shootmeow#3818,278"
"1650560400000,vs. FIRST GUARD ZER0,set_defense_stars,929389526,Tommyboy85,tommyboy#3739,278"
"1650560400000,vs. FIRST GUARD ZER0,set_defense_stars,492994246,Chaunce,Chaunce#1601,252"
"1650560400000,vs. FIRST GUARD ZER0,set_defense_stars,997239157,Gryphix,Gryphix#1116,248"
"1650560400000,vs. FIRST GUARD ZER0,set_defense_stars,884121445,Nom,Nom Polustra#4120,248"
"1650560400000,vs. FIRST GUARD ZER0,set_defense_stars,671337993,SloppySaberFlavor,Sloppysaberflavor#9142,248"
"1650560400000,vs. FIRST GUARD ZER0,set_defense_stars,826592934,Zhil Axfow,Zhil Axfow#5696,248"
"1650560400000,vs. FIRST GUARD ZER0,set_defense_stars,976597667,joker,General*joker#2767,244"
