"CurrentRoundEndTime,Instance,MapStatId,AllyCode,Name,DiscordTag,Score"
"1651856400000,vs. Boteco Galáctico,attack_stars,281246885,FinnTheMenaceOfEldia USM,finn103#4970,296"
"1651856400000,vs. Boteco Galáctico,attack_stars,268951863,Loadage,Loadage#1450,231"
"1651856400000,vs. Boteco Galáctico,attack_stars,334171458,s o l o,solo#9839,231"
"1651856400000,vs. Boteco Galáctico,attack_stars,148199846,Agave,Agave#6806,200"
"1651856400000,vs. Boteco Galáctico,attack_stars,929389526,Tommyboy85,tommyboy#3739,192"
"1651856400000,vs. Boteco Galáctico,attack_stars,994659641,OttoVonGens,OttoVonGens#2822,167"
"1651856400000,vs. Boteco Galáctico,attack_stars,118543169,ShootMeow,Shootmeow#3818,160"
"1651856400000,vs. Boteco Galáctico,attack_stars,214848174,ilekkund,ilekkund#8475,157"
"1651856400000,vs. Boteco Galáctico,attack_stars,545871634,Argarax,Kazrud#2235,143"
"1651856400000,vs. Boteco Galáctico,attack_stars,492994246,Chaunce,Chaunce#1601,129"
"1651856400000,vs. Boteco Galáctico,attack_stars,837163221,PluntsNBussy,PluntsNBussy#7958,128"
"1651856400000,vs. Boteco Galáctico,attack_stars,247341668,Obi Won Sebroni,Obiwon Sebroni The Fallen#6237,120"
"1651856400000,vs. Boteco Galáctico,attack_stars,148163689,ilekkund2,ilekkund#8475,118"
"1651856400000,vs. Boteco Galáctico,attack_stars,513125742,MarkKenoburger,kenoburger#9903,114"
"1651856400000,vs. Boteco Galáctico,attack_stars,591283737,Maxaron Lexilon,MaxaronLexilon#3633,114"
"1651856400000,vs. Boteco Galáctico,attack_stars,515621617,Flywire,Flywire#662,111"
"1651856400000,vs. Boteco Galáctico,attack_stars,283842274,JustinAlexander11,JustinAlexander11#1023,111"
"1651856400000,vs. Boteco Galáctico,attack_stars,931355241,BigMacDbag,Hismeds#9705,108"
"1651856400000,vs. Boteco Galáctico,attack_stars,753225541,Philo Beddoe,Handleman20#4805,97"
"1651856400000,vs. Boteco Galáctico,attack_stars,992275427,Stargun inoza,stargun#1897,90"
"1651856400000,vs. Boteco Galáctico,attack_stars,976597667,joker,General*joker#2767,83"
"1651856400000,vs. Boteco Galáctico,attack_stars,997239157,Gryphix,Gryphix#1116,82"
"1651856400000,vs. Boteco Galáctico,attack_stars,552522334,MINI Stewabob,FupaHave#2185,80"
"1651856400000,vs. Boteco Galáctico,attack_stars,556569861,wamakima5004,wamakima5004#0097,80"
"1651856400000,vs. Boteco Galáctico,attack_stars,826592934,Zhil Axfow,Zhil Axfow#5696,80"
"1651856400000,vs. Boteco Galáctico,attack_stars,473373554,Baxston Kane,Baxston Kane#5600,79"
"1651856400000,vs. Boteco Galáctico,attack_stars,998573883,CDangerz,CDangerz#7889,79"
"1651856400000,vs. Boteco Galáctico,attack_stars,825875376,Zlada14,zlada14#0537,78"
"1651856400000,vs. Boteco Galáctico,attack_stars,962753997,Larping Soccer Moms,Larping Soccer Moms#6379,77"
