"CurrentRoundEndTime,Instance,MapStatId,AllyCode,Name,DiscordTag,Score"
"1649264400000,vs. GalaxyBattle,attack_stars,118543169,ShootMeow,Shootmeow#3818,312"
"1649264400000,vs. GalaxyBattle,attack_stars,545871634,Argarax,Kazrud#2235,281"
"1649264400000,vs. GalaxyBattle,attack_stars,994659641,OttoVonGens,OttoVonGens#2822,266"
"1649264400000,vs. GalaxyBattle,attack_stars,513125742,MarkKenoburger,kenoburger#9903,248"
"1649264400000,vs. GalaxyBattle,attack_stars,461667365,AKB,akb#7955,238"
"1649264400000,vs. GalaxyBattle,attack_stars,148163689,ilekkund2,ilekkund#8475,232"
"1649264400000,vs. GalaxyBattle,attack_stars,997239157,Gryphix,Gryphix#1116,225"
"1649264400000,vs. GalaxyBattle,attack_stars,268951863,Loadage,Loadage#1450,206"
"1649264400000,vs. GalaxyBattle,attack_stars,214848174,ilekkund,ilekkund#8475,201"
"1649264400000,vs. GalaxyBattle,attack_stars,473373554,Baxston Kane,Baxston Kane#5600,200"
"1649264400000,vs. GalaxyBattle,attack_stars,148199846,Agave,Agave#6806,193"
"1649264400000,vs. GalaxyBattle,attack_stars,929389526,Tommyboy85,tommyboy#3739,187"
"1649264400000,vs. GalaxyBattle,attack_stars,589218854,Bitz Maidenhell,Bitz Maidenhell#2587,181"
"1649264400000,vs. GalaxyBattle,attack_stars,492994246,Chaunce,Chaunce#1601,181"
"1649264400000,vs. GalaxyBattle,attack_stars,494485598,TWill88,twill88#0974,169"
"1649264400000,vs. GalaxyBattle,attack_stars,837163221,PluntsNBussy,PluntsNBussy#7958,167"
"1649264400000,vs. GalaxyBattle,attack_stars,976597667,joker,General*joker#2767,165"
"1649264400000,vs. GalaxyBattle,attack_stars,596537312,Masajj Vemtits,Masajj Vemtits#4575,161"
"1649264400000,vs. GalaxyBattle,attack_stars,247341668,Obi Won Sebroni,Obiwon Sebroni The Fallen#6237,158"
"1649264400000,vs. GalaxyBattle,attack_stars,515621617,Flywire,Flywire#662,156"
"1649264400000,vs. GalaxyBattle,attack_stars,997394645,EvilCoyote2011,evilcoyote2011#2815,143"
"1649264400000,vs. GalaxyBattle,attack_stars,283842274,JustinAlexander11,JustinAlexander11#1023,142"
"1649264400000,vs. GalaxyBattle,attack_stars,242144976,MINI xipokemastrix,xIPokemastrIx#2005,141"
"1649264400000,vs. GalaxyBattle,attack_stars,962753997,Larping Soccer Moms,Larping Soccer Moms#6379,136"
"1649264400000,vs. GalaxyBattle,attack_stars,671337993,SloppySaberFlavor,Sloppysaberflavor#9142,123"
"1649264400000,vs. GalaxyBattle,attack_stars,552522334,MINI Stewabob,FupaHave#2185,121"
"1649264400000,vs. GalaxyBattle,attack_stars,797491243,TacoPizza,TacoPizza#2451,121"
"1649264400000,vs. GalaxyBattle,attack_stars,629856937,BabyYodaHitta,Baby Yoda SmackDabbaDooer#6614,113"
"1649264400000,vs. GalaxyBattle,attack_stars,265535499,Higgs,Higgs#298,105"
"1649264400000,vs. GalaxyBattle,attack_stars,144353549,Wolfman314,Wolfman314#6474,103"
"1649264400000,vs. GalaxyBattle,attack_stars,245711569,Promethean,Promethean#3008,100"
"1649264400000,vs. GalaxyBattle,attack_stars,826592934,Zhil Axfow,Zhil Axfow#5696,100"
"1649264400000,vs. GalaxyBattle,attack_stars,884121445,Nom,Nom Polustra#4120,99"
"1649264400000,vs. GalaxyBattle,attack_stars,499477827,Calens,Calens#9082,97"
"1649264400000,vs. GalaxyBattle,attack_stars,556569861,wamakima5004,wamakima5004#0097,95"
"1649264400000,vs. GalaxyBattle,attack_stars,222784581,KaStarkiller,domobray(KAStarkiller)#9478,87"
"1649264400000,vs. GalaxyBattle,attack_stars,416984533,Theflavorgreen,theflavorgreen#9250,80"
"1649264400000,vs. GalaxyBattle,attack_stars,894569678,Dark Penguin,DarkPenguin#2039,74"
"1649264400000,vs. GalaxyBattle,attack_stars,938542548,Sultan2309,Sultan2309#7453,70"
"1649264400000,vs. GalaxyBattle,attack_stars,753225541,Philo Beddoe,Handleman20#4805,60"
"1649264400000,vs. GalaxyBattle,attack_stars,634487631,JacenCaedus,Sala#2238,59"
"1649264400000,vs. GalaxyBattle,attack_stars,873729113,ONE,mcramos#8116,53"
"1649264400000,vs. GalaxyBattle,attack_stars,427553566,Tel Nadda,TelNadda#6825,50"
"1649264400000,vs. GalaxyBattle,attack_stars,591283737,Maxaron Lexilon,MaxaronLexilon#3633,40"
