"CurrentRoundEndTime,Instance,MapStatId,AllyCode,Name,DiscordTag,Score"
"1639767600000,vs. Empire H?th,attack_stars,184344456,Exeel,Exel#7395,317"
"1639767600000,vs. Empire H?th,attack_stars,499477827,Calens,Calens#9082,296"
"1639767600000,vs. Empire H?th,attack_stars,825875376,Zlada14,zlada14#0537,275"
"1639767600000,vs. Empire H?th,attack_stars,118543169,ShootMeow,Shootmeow#3818,265"
"1639767600000,vs. Empire H?th,attack_stars,148199846,Agave,Agave#6806,220"
"1639767600000,vs. Empire H?th,attack_stars,188434999,JamesBond007,JamesBond#3273,195"
"1639767600000,vs. Empire H?th,attack_stars,268951863,Loadage,Loadage#1450,192"
"1639767600000,vs. Empire H?th,attack_stars,926679294,Revanche Gilder,beefuofa#8904,191"
"1639767600000,vs. Empire H?th,attack_stars,283842274,JustinAlexander11,JustinAlexander11#1023,180"
"1639767600000,vs. Empire H?th,attack_stars,596537312,Masajj Vemtits,Masajj Vemtits#4575,163"
"1639767600000,vs. Empire H?th,attack_stars,894569678,Dark Penguin,DarkPenguin#2039,162"
"1639767600000,vs. Empire H?th,attack_stars,997239157,Gryphix,Gryphix#1116,162"
"1639767600000,vs. Empire H?th,attack_stars,214848174,ilekkund,ilekkund#8475,149"
"1639767600000,vs. Empire H?th,attack_stars,515621617,Flywire,Flywire#662,147"
"1639767600000,vs. Empire H?th,attack_stars,513125742,MarkKenoburger,kenoburger#9903,142"
"1639767600000,vs. Empire H?th,attack_stars,997394645,EvilCoyote2011,evilcoyote2011#2815,137"
"1639767600000,vs. Empire H?th,attack_stars,416984533,Theflavorgreen,theflavorgreen#9250,137"
"1639767600000,vs. Empire H?th,attack_stars,976597667,joker,General*joker#2767,135"
"1639767600000,vs. Empire H?th,attack_stars,592184954,Elros Halfelven,Lotrguru#9235,125"
"1639767600000,vs. Empire H?th,attack_stars,873729113,ONE,mcramos#8116,120"
"1639767600000,vs. Empire H?th,attack_stars,148163689,ilekkund2,ilekkund#8475,119"
"1639767600000,vs. Empire H?th,attack_stars,552522334,MINI Stewabob,FupaHave#2185,115"
"1639767600000,vs. Empire H?th,attack_stars,556569861,wamakima5004,wamakima5004#0097,110"
"1639767600000,vs. Empire H?th,attack_stars,144353549,Wolfman314,Wolfman314#6474,100"
"1639767600000,vs. Empire H?th,attack_stars,929389526,Tommyboy85,tommyboy#3739,97"
"1639767600000,vs. Empire H?th,attack_stars,461667365,AKB,akb#7955,91"
"1639767600000,vs. Empire H?th,attack_stars,245711569,Promethean,Promethean#3008,81"
"1639767600000,vs. Empire H?th,attack_stars,492994246,Chaunce,Chaunce#1601,80"
"1639767600000,vs. Empire H?th,attack_stars,247341668,Obi Won Sebroni,Obiwon Sebroni The Fallen#6237,79"
"1639767600000,vs. Empire H?th,attack_stars,242144976,MINI xipokemastrix,xIPokemastrIx#2005,77"
"1639767600000,vs. Empire H?th,attack_stars,427553566,Tel Nadda,TelNadda#6825,67"
"1639767600000,vs. Empire H?th,attack_stars,545871634,Argarax,Kazrud#2235,61"
"1639767600000,vs. Empire H?th,attack_stars,962753997,Larping Soccer Moms,Larping Soccer Moms#6379,61"
"1639767600000,vs. Empire H?th,attack_stars,671337993,SloppySaberFlavor,Sloppysaberflavor#9142,56"
"1639767600000,vs. Empire H?th,attack_stars,797491243,TacoPizza,TacoPizza#2451,56"
"1639767600000,vs. Empire H?th,attack_stars,473373554,Baxston Kane,Baxston Kane#5600,54"
"1639767600000,vs. Empire H?th,attack_stars,826592934,Zhil Axfow,Zhil Axfow#5696,44"
"1639767600000,vs. Empire H?th,attack_stars,629856937,BabyYodaHitta,Baby Yoda SmackDabbaDooer#6614,40"
"1639767600000,vs. Empire H?th,attack_stars,635417488,Wil043,will043#3201,37"
"1639767600000,vs. Empire H?th,attack_stars,248271439,Guntha Arbos,guntha arbos#0996,34"
"1639767600000,vs. Empire H?th,attack_stars,753225541,Philo Beddoe,Handleman20#4805,31"
"1639767600000,vs. Empire H?th,attack_stars,591283737,Maxaron Lexilon,MaxaronLexilon#3633,19"
"1639767600000,vs. Empire H?th,attack_stars,994659641,OttoVonGens,OttoVonGens#2822,15"
"1639767600000,vs. Empire H?th,disobey,184344456,Exeel,Exel#7395,18"
"1639767600000,vs. Empire H?th,disobey,499477827,Calens,Calens#9082,15"
"1639767600000,vs. Empire H?th,disobey,118543169,ShootMeow,Shootmeow#3818,15"
"1639767600000,vs. Empire H?th,disobey,825875376,Zlada14,zlada14#0537,15"
"1639767600000,vs. Empire H?th,disobey,214848174,ilekkund,ilekkund#8475,13"
"1639767600000,vs. Empire H?th,disobey,148199846,Agave,Agave#6806,12"
"1639767600000,vs. Empire H?th,disobey,268951863,Loadage,Loadage#1450,11"
"1639767600000,vs. Empire H?th,disobey,188434999,JamesBond007,JamesBond#3273,10"
"1639767600000,vs. Empire H?th,disobey,976597667,joker,General*joker#2767,10"
"1639767600000,vs. Empire H?th,disobey,283842274,JustinAlexander11,JustinAlexander11#1023,10"
"1639767600000,vs. Empire H?th,disobey,873729113,ONE,mcramos#8116,10"
"1639767600000,vs. Empire H?th,disobey,926679294,Revanche Gilder,beefuofa#8904,10"
"1639767600000,vs. Empire H?th,disobey,552522334,MINI Stewabob,FupaHave#2185,9"
"1639767600000,vs. Empire H?th,disobey,416984533,Theflavorgreen,theflavorgreen#9250,9"
"1639767600000,vs. Empire H?th,disobey,894569678,Dark Penguin,DarkPenguin#2039,8"
"1639767600000,vs. Empire H?th,disobey,592184954,Elros Halfelven,Lotrguru#9235,8"
"1639767600000,vs. Empire H?th,disobey,515621617,Flywire,Flywire#662,8"
"1639767600000,vs. Empire H?th,disobey,997239157,Gryphix,Gryphix#1116,8"
"1639767600000,vs. Empire H?th,disobey,596537312,Masajj Vemtits,Masajj Vemtits#4575,8"
"1639767600000,vs. Empire H?th,disobey,461667365,AKB,akb#7955,7"
"1639767600000,vs. Empire H?th,disobey,997394645,EvilCoyote2011,evilcoyote2011#2815,7"
"1639767600000,vs. Empire H?th,disobey,148163689,ilekkund2,ilekkund#8475,7"
"1639767600000,vs. Empire H?th,disobey,513125742,MarkKenoburger,kenoburger#9903,7"
"1639767600000,vs. Empire H?th,disobey,427553566,Tel Nadda,TelNadda#6825,7"
"1639767600000,vs. Empire H?th,disobey,556569861,wamakima5004,wamakima5004#0097,7"
"1639767600000,vs. Empire H?th,disobey,144353549,Wolfman314,Wolfman314#6474,6"
"1639767600000,vs. Empire H?th,disobey,492994246,Chaunce,Chaunce#1601,5"
"1639767600000,vs. Empire H?th,disobey,929389526,Tommyboy85,tommyboy#3739,5"
"1639767600000,vs. Empire H?th,disobey,545871634,Argarax,Kazrud#2235,4"
"1639767600000,vs. Empire H?th,disobey,962753997,Larping Soccer Moms,Larping Soccer Moms#6379,4"
"1639767600000,vs. Empire H?th,disobey,242144976,MINI xipokemastrix,xIPokemastrIx#2005,4"
"1639767600000,vs. Empire H?th,disobey,245711569,Promethean,Promethean#3008,4"
"1639767600000,vs. Empire H?th,disobey,671337993,SloppySaberFlavor,Sloppysaberflavor#9142,4"
"1639767600000,vs. Empire H?th,disobey,826592934,Zhil Axfow,Zhil Axfow#5696,4"
"1639767600000,vs. Empire H?th,disobey,473373554,Baxston Kane,Baxston Kane#5600,3"
"1639767600000,vs. Empire H?th,disobey,247341668,Obi Won Sebroni,Obiwon Sebroni The Fallen#6237,3"
"1639767600000,vs. Empire H?th,disobey,797491243,TacoPizza,TacoPizza#2451,3"
"1639767600000,vs. Empire H?th,disobey,635417488,Wil043,will043#3201,3"
"1639767600000,vs. Empire H?th,disobey,248271439,Guntha Arbos,guntha arbos#0996,2"
"1639767600000,vs. Empire H?th,disobey,591283737,Maxaron Lexilon,MaxaronLexilon#3633,2"
"1639767600000,vs. Empire H?th,disobey,994659641,OttoVonGens,OttoVonGens#2822,2"
"1639767600000,vs. Empire H?th,disobey,753225541,Philo Beddoe,Handleman20#4805,2"
"1639767600000,vs. Empire H?th,disobey,629856937,BabyYodaHitta,Baby Yoda SmackDabbaDooer#6614,1"
"1639767600000,vs. Empire H?th,set_defense_stars,148199846,Agave,Agave#6806,342"
"1639767600000,vs. Empire H?th,set_defense_stars,473373554,Baxston Kane,Baxston Kane#5600,308"
"1639767600000,vs. Empire H?th,set_defense_stars,118543169,ShootMeow,Shootmeow#3818,308"
"1639767600000,vs. Empire H?th,set_defense_stars,268951863,Loadage,Loadage#1450,282"
"1639767600000,vs. Empire H?th,set_defense_stars,461667365,AKB,akb#7955,278"
"1639767600000,vs. Empire H?th,set_defense_stars,753225541,Philo Beddoe,Handleman20#4805,278"
"1639767600000,vs. Empire H?th,set_defense_stars,515621617,Flywire,Flywire#662,274"
"1639767600000,vs. Empire H?th,set_defense_stars,997394645,EvilCoyote2011,evilcoyote2011#2815,248"
"1639767600000,vs. Empire H?th,set_defense_stars,929389526,Tommyboy85,tommyboy#3739,248"
"1639767600000,vs. Empire H?th,set_defense_stars,545871634,Argarax,Kazrud#2235,244"
"1639767600000,vs. Empire H?th,set_defense_stars,635417488,Wil043,will043#3201,240"
"1639767600000,vs. Empire H?th,set_defense_stars,214848174,ilekkund,ilekkund#8475,226"
"1639767600000,vs. Empire H?th,set_defense_stars,492994246,Chaunce,Chaunce#1601,218"
"1639767600000,vs. Empire H?th,set_defense_stars,894569678,Dark Penguin,DarkPenguin#2039,218"
"1639767600000,vs. Empire H?th,set_defense_stars,245711569,Promethean,Promethean#3008,218"
"1639767600000,vs. Empire H?th,set_defense_stars,826592934,Zhil Axfow,Zhil Axfow#5696,218"
"1639767600000,vs. Empire H?th,set_defense_stars,592184954,Elros Halfelven,Lotrguru#9235,214"
"1639767600000,vs. Empire H?th,set_defense_stars,596537312,Masajj Vemtits,Masajj Vemtits#4575,214"
"1639767600000,vs. Empire H?th,set_defense_stars,926679294,Revanche Gilder,beefuofa#8904,210"
"1639767600000,vs. Empire H?th,set_defense_stars,184344456,Exeel,Exel#7395,188"
"1639767600000,vs. Empire H?th,set_defense_stars,997239157,Gryphix,Gryphix#1116,188"
"1639767600000,vs. Empire H?th,set_defense_stars,248271439,Guntha Arbos,guntha arbos#0996,188"
"1639767600000,vs. Empire H?th,set_defense_stars,976597667,joker,General*joker#2767,184"
"1639767600000,vs. Empire H?th,set_defense_stars,242144976,MINI xipokemastrix,xIPokemastrIx#2005,184"
"1639767600000,vs. Empire H?th,set_defense_stars,247341668,Obi Won Sebroni,Obiwon Sebroni The Fallen#6237,184"
"1639767600000,vs. Empire H?th,set_defense_stars,994659641,OttoVonGens,OttoVonGens#2822,184"
"1639767600000,vs. Empire H?th,set_defense_stars,671337993,SloppySaberFlavor,Sloppysaberflavor#9142,184"
"1639767600000,vs. Empire H?th,set_defense_stars,144353549,Wolfman314,Wolfman314#6474,184"
"1639767600000,vs. Empire H?th,set_defense_stars,283842274,JustinAlexander11,JustinAlexander11#1023,180"
