"CurrentRoundEndTime,Instance,MapStatId,AllyCode,Name,DiscordTag,Score"
"1638813600000,vs. Rho,attack_stars,184344456,Exeel,Exel#7395,401"
"1638813600000,vs. Rho,attack_stars,118543169,ShootMeow,Shootmeow#3818,382"
"1638813600000,vs. Rho,attack_stars,461667365,AKB,akb#7955,269"
"1638813600000,vs. Rho,attack_stars,929389526,Tommyboy85,tommyboy#3739,256"
"1638813600000,vs. Rho,attack_stars,924737972,Plucky Haydon,Plucky Haydon#5384,224"
"1638813600000,vs. Rho,attack_stars,188434999,JamesBond007,JamesBond#3273,219"
"1638813600000,vs. Rho,attack_stars,148199846,Agave,Agave#6806,218"
"1638813600000,vs. Rho,attack_stars,268951863,Loadage,Loadage#1450,176"
"1638813600000,vs. Rho,attack_stars,938542548,Sultan2309,Sultan2309#7453,154"
"1638813600000,vs. Rho,attack_stars,182573417,xIPokemastrIx,xIPokemastrIx#2005,153"
"1638813600000,vs. Rho,attack_stars,873729113,ONE,mcramos#8116,150"
"1638813600000,vs. Rho,attack_stars,926679294,Revanche Gilder,beefuofa#8904,144"
"1638813600000,vs. Rho,attack_stars,513125742,MarkKenoburger,kenoburger#9903,142"
"1638813600000,vs. Rho,attack_stars,596537312,Masajj Vemtits,Masajj Vemtits#4575,142"
"1638813600000,vs. Rho,attack_stars,248271439,Guntha Arbos,guntha arbos#0996,125"
"1638813600000,vs. Rho,attack_stars,245711569,Promethean,Promethean#3008,122"
"1638813600000,vs. Rho,attack_stars,753225541,Philo Beddoe,Handleman20#4805,120"
"1638813600000,vs. Rho,attack_stars,552522334,MINI Stewabob,FupaHave#2185,118"
"1638813600000,vs. Rho,attack_stars,242144976,MINI xipokemastrix,xIPokemastrIx#2005,117"
"1638813600000,vs. Rho,attack_stars,962753997,Larping Soccer Moms,Larping Soccer Moms#6379,113"
"1638813600000,vs. Rho,attack_stars,416984533,Theflavorgreen,theflavorgreen#9250,113"
"1638813600000,vs. Rho,attack_stars,144353549,Wolfman314,Wolfman314#6474,105"
"1638813600000,vs. Rho,attack_stars,515621617,Flywire,Flywire#662,103"
"1638813600000,vs. Rho,attack_stars,499477827,Calens,Calens#9082,100"
"1638813600000,vs. Rho,attack_stars,473373554,Baxston Kane,Baxston Kane#5600,97"
"1638813600000,vs. Rho,attack_stars,994659641,OttoVonGens,OttoVonGens#2822,94"
"1638813600000,vs. Rho,attack_stars,997239157,Gryphix,Gryphix#1116,80"
"1638813600000,vs. Rho,attack_stars,797491243,TacoPizza,TacoPizza#2451,80"
"1638813600000,vs. Rho,attack_stars,894569678,Dark Penguin,DarkPenguin#2039,60"
"1638813600000,vs. Rho,attack_stars,214848174,ilekkund,ilekkund#8475,60"
"1638813600000,vs. Rho,attack_stars,635417488,Wil043,will043#3201,59"
"1638813600000,vs. Rho,attack_stars,825875376,Zlada14,zlada14#0537,59"
"1638813600000,vs. Rho,attack_stars,677183999,Heywood Jablowme,Heywood Jablowme is Buschbelly#7764,58"
"1638813600000,vs. Rho,attack_stars,976597667,joker,General*joker#2767,57"
"1638813600000,vs. Rho,attack_stars,427553566,Tel Nadda,TelNadda#6825,55"
"1638813600000,vs. Rho,attack_stars,283842274,JustinAlexander11,JustinAlexander11#1023,40"
"1638813600000,vs. Rho,attack_stars,629856937,BabyYodaHitta,Baby Yoda SmackDabbaDooer#6614,38"
"1638813600000,vs. Rho,attack_stars,545871634,Argarax,Kazrud#2235,36"
"1638813600000,vs. Rho,attack_stars,671337993,SloppySaberFlavor,Sloppysaberflavor#9142,22"
"1638813600000,vs. Rho,attack_stars,148163689,ilekkund2,ilekkund#8475,17"
"1638813600000,vs. Rho,disobey,184344456,Exeel,Exel#7395,23"
"1638813600000,vs. Rho,disobey,118543169,ShootMeow,Shootmeow#3818,19"
"1638813600000,vs. Rho,disobey,461667365,AKB,akb#7955,17"
"1638813600000,vs. Rho,disobey,929389526,Tommyboy85,tommyboy#3739,16"
"1638813600000,vs. Rho,disobey,148199846,Agave,Agave#6806,13"
"1638813600000,vs. Rho,disobey,924737972,Plucky Haydon,Plucky Haydon#5384,13"
"1638813600000,vs. Rho,disobey,268951863,Loadage,Loadage#1450,11"
"1638813600000,vs. Rho,disobey,873729113,ONE,mcramos#8116,11"
"1638813600000,vs. Rho,disobey,182573417,xIPokemastrIx,xIPokemastrIx#2005,11"
"1638813600000,vs. Rho,disobey,188434999,JamesBond007,JamesBond#3273,10"
"1638813600000,vs. Rho,disobey,248271439,Guntha Arbos,guntha arbos#0996,9"
"1638813600000,vs. Rho,disobey,938542548,Sultan2309,Sultan2309#7453,9"
"1638813600000,vs. Rho,disobey,926679294,Revanche Gilder,beefuofa#8904,8"
"1638813600000,vs. Rho,disobey,499477827,Calens,Calens#9082,7"
"1638813600000,vs. Rho,disobey,515621617,Flywire,Flywire#662,7"
"1638813600000,vs. Rho,disobey,513125742,MarkKenoburger,kenoburger#9903,7"
"1638813600000,vs. Rho,disobey,596537312,Masajj Vemtits,Masajj Vemtits#4575,7"
"1638813600000,vs. Rho,disobey,242144976,MINI xipokemastrix,xIPokemastrIx#2005,7"
"1638813600000,vs. Rho,disobey,753225541,Philo Beddoe,Handleman20#4805,7"
"1638813600000,vs. Rho,disobey,962753997,Larping Soccer Moms,Larping Soccer Moms#6379,6"
"1638813600000,vs. Rho,disobey,552522334,MINI Stewabob,FupaHave#2185,6"
"1638813600000,vs. Rho,disobey,994659641,OttoVonGens,OttoVonGens#2822,6"
"1638813600000,vs. Rho,disobey,245711569,Promethean,Promethean#3008,6"
"1638813600000,vs. Rho,disobey,416984533,Theflavorgreen,theflavorgreen#9250,6"
"1638813600000,vs. Rho,disobey,473373554,Baxston Kane,Baxston Kane#5600,5"
"1638813600000,vs. Rho,disobey,976597667,joker,General*joker#2767,5"
"1638813600000,vs. Rho,disobey,144353549,Wolfman314,Wolfman314#6474,5"
"1638813600000,vs. Rho,disobey,997239157,Gryphix,Gryphix#1116,4"
"1638813600000,vs. Rho,disobey,677183999,Heywood Jablowme,Heywood Jablowme is Buschbelly#7764,4"
"1638813600000,vs. Rho,disobey,797491243,TacoPizza,TacoPizza#2451,4"
"1638813600000,vs. Rho,disobey,629856937,BabyYodaHitta,Baby Yoda SmackDabbaDooer#6614,3"
"1638813600000,vs. Rho,disobey,894569678,Dark Penguin,DarkPenguin#2039,3"
"1638813600000,vs. Rho,disobey,214848174,ilekkund,ilekkund#8475,3"
"1638813600000,vs. Rho,disobey,427553566,Tel Nadda,TelNadda#6825,3"
"1638813600000,vs. Rho,disobey,635417488,Wil043,will043#3201,3"
"1638813600000,vs. Rho,disobey,825875376,Zlada14,zlada14#0537,3"
"1638813600000,vs. Rho,disobey,545871634,Argarax,Kazrud#2235,2"
"1638813600000,vs. Rho,disobey,283842274,JustinAlexander11,JustinAlexander11#1023,2"
"1638813600000,vs. Rho,disobey,148163689,ilekkund2,ilekkund#8475,1"
"1638813600000,vs. Rho,disobey,671337993,SloppySaberFlavor,Sloppysaberflavor#9142,1"
"1638813600000,vs. Rho,set_defense_stars,182573417,xIPokemastrIx,xIPokemastrIx#2005,432"
"1638813600000,vs. Rho,set_defense_stars,148199846,Agave,Agave#6806,342"
"1638813600000,vs. Rho,set_defense_stars,268951863,Loadage,Loadage#1450,312"
"1638813600000,vs. Rho,set_defense_stars,461667365,AKB,akb#7955,308"
"1638813600000,vs. Rho,set_defense_stars,545871634,Argarax,Kazrud#2235,274"
"1638813600000,vs. Rho,set_defense_stars,924737972,Plucky Haydon,Plucky Haydon#5384,274"
"1638813600000,vs. Rho,set_defense_stars,473373554,Baxston Kane,Baxston Kane#5600,248"
"1638813600000,vs. Rho,set_defense_stars,492994246,Chaunce,Chaunce#1601,248"
"1638813600000,vs. Rho,set_defense_stars,184344456,Exeel,Exel#7395,248"
"1638813600000,vs. Rho,set_defense_stars,248271439,Guntha Arbos,guntha arbos#0996,248"
"1638813600000,vs. Rho,set_defense_stars,976597667,joker,General*joker#2767,248"
"1638813600000,vs. Rho,set_defense_stars,245711569,Promethean,Promethean#3008,248"
"1638813600000,vs. Rho,set_defense_stars,118543169,ShootMeow,Shootmeow#3818,248"
"1638813600000,vs. Rho,set_defense_stars,929389526,Tommyboy85,tommyboy#3739,248"
"1638813600000,vs. Rho,set_defense_stars,515621617,Flywire,Flywire#662,244"
"1638813600000,vs. Rho,set_defense_stars,997239157,Gryphix,Gryphix#1116,218"
"1638813600000,vs. Rho,set_defense_stars,994659641,OttoVonGens,OttoVonGens#2822,218"
"1638813600000,vs. Rho,set_defense_stars,677183999,Heywood Jablowme,Heywood Jablowme is Buschbelly#7764,214"
"1638813600000,vs. Rho,set_defense_stars,596537312,Masajj Vemtits,Masajj Vemtits#4575,214"
"1638813600000,vs. Rho,set_defense_stars,926679294,Revanche Gilder,beefuofa#8904,210"
"1638813600000,vs. Rho,set_defense_stars,214848174,ilekkund,ilekkund#8475,192"
"1638813600000,vs. Rho,set_defense_stars,242144976,MINI xipokemastrix,xIPokemastrIx#2005,184"
"1638813600000,vs. Rho,set_defense_stars,671337993,SloppySaberFlavor,Sloppysaberflavor#9142,184"
"1638813600000,vs. Rho,set_defense_stars,938542548,Sultan2309,Sultan2309#7453,184"
"1638813600000,vs. Rho,set_defense_stars,513125742,MarkKenoburger,kenoburger#9903,180"
"1638813600000,vs. Rho,set_defense_stars,873729113,ONE,mcramos#8116,154"
"1638813600000,vs. Rho,set_defense_stars,753225541,Philo Beddoe,Handleman20#4805,154"
"1638813600000,vs. Rho,set_defense_stars,416984533,Theflavorgreen,theflavorgreen#9250,154"
"1638813600000,vs. Rho,set_defense_stars,556569861,wamakima5004,wamakima5004#0097,154"
"1638813600000,vs. Rho,set_defense_stars,144353549,Wolfman314,Wolfman314#6474,154"
"1638813600000,vs. Rho,set_defense_stars,552522334,MINI Stewabob,FupaHave#2185,150"
"1638813600000,vs. Rho,set_defense_stars,797491243,TacoPizza,TacoPizza#2451,150"
"1638813600000,vs. Rho,set_defense_stars,148163689,ilekkund2,ilekkund#8475,128"
"1638813600000,vs. Rho,set_defense_stars,962753997,Larping Soccer Moms,Larping Soccer Moms#6379,124"
"1638813600000,vs. Rho,set_defense_stars,629856937,BabyYodaHitta,Baby Yoda SmackDabbaDooer#6614,120"
"1638813600000,vs. Rho,set_defense_stars,635417488,Wil043,will043#3201,120"
"1638813600000,vs. Rho,set_defense_stars,427553566,Tel Nadda,TelNadda#6825,94"
